epoch,accuracy,binary_crossentropy,loss,precision,recall,val_accuracy,val_binary_crossentropy,val_loss,val_precision,val_recall
0,0.7527705430984497,0.4190645217895508,3.476228713989258,0.5329188108444214,0.576344907283783,0.8510829210281372,0.15316469967365265,1.2958914041519165,0.6838212609291077,0.8805555701255798
1,0.8269236087799072,0.1828341782093048,1.516647219657898,0.6579723358154297,0.7284414768218994,0.8564695119857788,0.07930736243724823,0.6710014343261719,0.6826611757278442,0.9202380776405334
2,0.8605386018753052,0.10083533823490143,0.8364507555961609,0.6929613351821899,0.8548259735107422,0.8958590626716614,0.04708077758550644,0.3983396589756012,0.750314474105835,0.946825385093689
3,0.8731474876403809,0.0725003257393837,0.6014049053192139,0.6940960884094238,0.9359177350997925,0.9068567156791687,0.028258534148335457,0.2390889823436737,0.755595862865448,0.9912698268890381
4,0.8875990509986877,0.044316742569208145,0.3676166534423828,0.7077820301055908,0.9839794039726257,0.9052855968475342,0.015204268507659435,0.1286398321390152,0.7505980730056763,0.9960317611694336
5,0.9153965711593628,0.023406587541103363,0.1941625028848648,0.7622414827346802,0.9913963675498962,0.9527550339698792,0.007041185162961483,0.05957385525107384,0.8573374152183533,0.9992063641548157
6,0.9364553093910217,0.01581338606774807,0.13117536902427673,0.8106036186218262,0.993374228477478,0.9600493907928467,0.005215049255639315,0.0441233366727829,0.8764787912368774,0.9996031522750854
7,0.9408249855041504,0.01264546625316143,0.10489694774150848,0.8215044736862183,0.9935719966888428,0.9561216235160828,0.006814868655055761,0.05765904486179352,0.8664371967315674,0.9988095164299011
8,0.9550396203994751,0.008835341781377792,0.07329101115465164,0.8599451780319214,0.992780864238739,0.9607226848602295,0.004070197232067585,0.03443700820207596,0.8780487775802612,1.0
9,0.925083577632904,0.014682117849588394,0.12179122865200043,0.783473789691925,0.9929786324501038,0.9607226848602295,0.004191067535430193,0.03545966371893883,0.8783124089241028,0.9996031522750854
10,0.9402984976768494,0.019098592922091484,0.15842686593532562,0.8202678561210632,0.993374228477478,0.9620693325996399,0.004085505846887827,0.03456652909517288,0.8820028305053711,0.9996031522750854
11,0.9552502036094666,0.00801303144544363,0.06646982580423355,0.8583233952522278,0.9963409900665283,0.9819324612617493,0.006333257537335157,0.05358424037694931,0.9419258236885071,0.9976190328598022
12,0.9691489934921265,0.006374846212565899,0.05288068950176239,0.9000357985496521,0.9945608973503113,0.9729547500610352,0.0037753190845251083,0.031942110508680344,0.9139121174812317,0.9984126687049866
13,0.9664639830589294,0.006560221780091524,0.05441839247941971,0.8909927606582642,0.9958465099334717,0.9695881605148315,0.005152957979589701,0.0435979962348938,0.9029021859169006,1.0
14,0.9413514733314514,0.013134555891156197,0.10895384103059769,0.8215858936309814,0.995945394039154,0.9643137454986572,0.0034825748298317194,0.029465267434716225,0.888222873210907,0.9996031522750854
