epoch,accuracy,binary_crossentropy,loss,precision,recall,val_accuracy,val_binary_crossentropy,val_loss,val_precision,val_recall
0,0.7383899688720703,0.526884138584137,4.399932861328125,0.5193912982940674,0.744522750377655,0.9093397855758667,0.1795298159122467,1.4777822494506836,0.7768298387527466,0.826170027256012
1,0.8395316004753113,0.21437004208564758,1.7901735305786133,0.6792794466018677,0.7970272898674011,0.9161840677261353,0.08745504915714264,0.7198777198791504,0.7947320342063904,0.8357211351394653
2,0.871160089969635,0.1253564953804016,1.046834111213684,0.7296535968780518,0.8497249484062195,0.9361903667449951,0.04606903716921806,0.37921279668807983,0.8223569989204407,0.9063992500305176
3,0.8914793133735657,0.07027962058782578,0.5868953466415405,0.7436591386795044,0.9281922578811646,0.9258713126182556,0.03647158294916153,0.3002122938632965,0.7527272701263428,0.9885386824607849
4,0.9043659567832947,0.03801923617720604,0.31749334931373596,0.7524185180664062,0.9758710265159607,0.9490365386009216,0.016461439430713654,0.1355007439851761,0.814453125,0.9957020282745361
5,0.9235622882843018,0.028953222557902336,0.24178417026996613,0.7905049324035645,0.9851365685462952,0.9469305872917175,0.03782890364527702,0.3113849461078644,0.8079008460044861,0.9961795806884766
6,0.9155949950218201,0.02890850603580475,0.2414107322692871,0.7706642746925354,0.9898658394813538,0.9857850074768066,0.02716340310871601,0.22359292209148407,0.9587821960449219,0.9775549173355103
7,0.9354864358901978,0.017936909571290016,0.149788498878479,0.8157476782798767,0.990927517414093,0.9775718450546265,0.015838641673326492,0.1303742378950119,0.9112374186515808,0.9952244758605957
8,0.9422506093978882,0.014781726524233818,0.12344011664390564,0.8322125673294067,0.9914100766181946,0.9531431198120117,0.015097667463123798,0.12427498400211334,0.8262762427330017,0.9971346855163574
9,0.9495227932929993,0.01145531889051199,0.09566173702478409,0.8487118482589722,0.99517422914505,0.9749394655227661,0.01460256613790989,0.12019960582256317,0.902079701423645,0.9942693114280701
10,0.9661524295806885,0.008865559473633766,0.07403504848480225,0.8952629566192627,0.9941125512123108,0.9822049140930176,0.012900414876639843,0.10618851333856583,0.9260734915733337,0.9990448951721191
11,0.9723818898200989,0.006344981957226992,0.05298600345849991,0.9142096042633057,0.9935334324836731,0.9577761292457581,0.016946805641055107,0.13949598371982574,0.8411930799484253,0.996657133102417
12,0.9532390236854553,0.012726741842925549,0.10627926141023636,0.8589529991149902,0.994498610496521,0.9837843775749207,0.012185612693428993,0.10030468553304672,0.9330357313156128,0.9980897903442383
13,0.9642274975776672,0.009440734051167965,0.07883819937705994,0.8897624015808105,0.9940160512924194,0.9738864898681641,0.012569531798362732,0.10346487909555435,0.895119845867157,0.9985673427581787
14,0.9713124632835388,0.005937906913459301,0.04958660528063774,0.9093072414398193,0.995753288269043,0.9847320318222046,0.0106118805706501,0.08735066652297974,0.9364084005355835,0.9985673427581787
15,0.9559661149978638,0.013002898544073105,0.1085854172706604,0.8670598268508911,0.9933404326438904,0.9852585196495056,0.010536878369748592,0.08673328906297684,0.9385098814964294,0.9985673427581787
16,0.9674892425537109,0.008390048518776894,0.07006411254405975,0.898544430732727,0.9949811697006226,0.972307026386261,0.010727835819125175,0.08830513805150986,0.8900724053382874,0.9976122379302979
17,0.9767131209373474,0.005321058910340071,0.04443538933992386,0.9257896542549133,0.995753288269043,0.9883121252059937,0.010108020156621933,0.08320318907499313,0.9567019939422607,0.9918815493583679
