epoch,accuracy,binary_crossentropy,loss,precision,recall,val_accuracy,val_binary_crossentropy,val_loss,val_precision,val_recall
0,0.7414669394493103,0.6348540782928467,2.9108316898345947,0.19201643764972687,0.48391494154930115,0.9290988445281982,0.1709190160036087,0.653314471244812,0.48135966062545776,0.6139860153198242
1,0.8848724365234375,0.24684442579746246,1.131791114807129,0.4449329376220703,0.5517993569374084,0.930329442024231,0.13293606042861938,0.5081298351287842,0.4909716248512268,0.7986013889312744
2,0.8990113735198975,0.19091835618019104,0.8753681182861328,0.5012208819389343,0.6155943274497986,0.9174554944038391,0.11492795497179031,0.43929630517959595,0.44491228461265564,0.8867132663726807
3,0.9040096998214722,0.14569541811943054,0.6680192351341248,0.5194963216781616,0.6973827481269836,0.9294774532318115,0.06454575806856155,0.24671730399131775,0.4885145425796509,0.892307698726654
4,0.9091461300849915,0.08243350684642792,0.3779604434967041,0.5324074029922485,0.8465103507041931,0.8812003135681152,0.05169026553630829,0.19757893681526184,0.3619631826877594,0.9902098178863525
5,0.9018005132675171,0.06680993735790253,0.30632609128952026,0.5083407759666443,0.9304798245429993,0.8408746719360352,0.04221395403146744,0.16135703027248383,0.2975691556930542,0.9930070042610168
6,0.9364023208618164,0.028682202100753784,0.13150900602340698,0.6172881722450256,0.9792802333831787,0.9576864838600159,0.013676154427230358,0.052275218069553375,0.6165217161178589,0.9916083812713623
7,0.956892728805542,0.01604311726987362,0.07355831563472748,0.707177996635437,0.9803707599639893,0.9868420958518982,0.010513871908187866,0.04018783196806908,0.8372365236282349,1.0
8,0.9715287685394287,0.017334187403321266,0.07947789877653122,0.7868174910545349,0.9860959649085999,0.9532374143600464,0.01726728305220604,0.06600181758403778,0.5923141241073608,0.9916083812713623
9,0.9606484174728394,0.014110851101577282,0.06469877064228058,0.7258811593055725,0.9825518131256104,0.9502082467079163,0.016693774610757828,0.06380966305732727,0.5763944983482361,0.9972028136253357
10,0.9659504890441895,0.017933759838342667,0.08222697675228119,0.7533819079399109,0.9869138598442078,0.9457591772079468,0.018916456028819084,0.07230555266141891,0.555468738079071,0.9944055676460266
11,0.973572313785553,0.013292409479618073,0.06094623729586601,0.7979775667190552,0.9896401166915894,0.9708443880081177,0.015217348001897335,0.05816622078418732,0.6993144154548645,0.9986013770103455
12,0.9810836315155029,0.01027305144816637,0.047102343291044235,0.8528507351875305,0.982824444770813,0.9849488735198975,0.012906587682664394,0.04933365806937218,0.8217592835426331,0.9930070042610168
13,0.9819949269294739,0.01063407864421606,0.048757679760456085,0.8578547835350037,0.9855507016181946,0.94282466173172,0.024618392810225487,0.09410042315721512,0.5422695875167847,0.9958041906356812
14,0.9751187562942505,0.013912535272538662,0.06378951668739319,0.8140749335289001,0.9776445031166077,0.9771866798400879,0.012815994210541248,0.04898737370967865,0.7479079365730286,1.0
